policy,round,oracle_type,accession,allocation_policy,ranking_policy,ranking_base,candidate_pool_basis_used,alpha_used,K_used,selected_by,predicted_prob,uncertainty_norm,novelty,novelty_norm,composite_score,revealed_value,revealed_label
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0001382,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.2258863570544131,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0001412,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.2758393725315924,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0001436,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.0234384138323196,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0001456,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.3668908960276214,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0001457,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.3538876649578075,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000288,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,7.890368981884186,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000333,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,9.825861483665696,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000390,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,12.21494751104419,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000668,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,33.16100306451453,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000819,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,5.446815352380332,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000834,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,16.98950931186727,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000841,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,31.95741526373337,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000849,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,19.7127059634978,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000876,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,34.347157954496375,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000915,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,13.02717049024388,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0001061,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,8.361658487376666,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0001097,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,9.575828607955344,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0001133,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,17.22036569477326,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0001147,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,29.914309468953945,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0001168,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,9.240570425789462,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0001181,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,14.690973125675304,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0001324,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,24.45146817699889,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0001334,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,24.390509752586567,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0001385,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,8.872635790775494,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0001483,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,8.643607055797101,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0001107,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.142605672335595,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000718,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.3111239385117988,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000148,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.4078294417031739,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000590,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.1796745159394989,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000265,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.2648632095475521,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0001349,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.4990335084145766,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000435,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.6387655286144848,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000888,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.3438808558463682,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000323,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.4452564347506563,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000138,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.1891130344986536,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,MSA,SYN0001283,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.55,,,,,6.2611551960822,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,MSA,SYN0000130,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.55,,,,,14.753153153399026,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,MSA,SYN0000968,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.55,,,,,14.512533784748204,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,MSA,SYN0000025,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.55,,,,,8.684829912508807,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,MSA,SYN0000770,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.55,,,,,3.541446537563545,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,MSA,SYN0001136,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.55,,,,,14.62473718014264,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,MSA,SYN0000206,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.55,,,,,25.3634811521734,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,MSA,SYN0000654,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.55,,,,,14.5462029557546,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,MSA,SYN0000085,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.55,,,,,8.404843123594555,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,MSA,SYN0000690,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.55,,,,,22.86638784969508,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000504,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.2367964502719434,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000806,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.1085929458429961,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000816,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,-0.1037265325867017,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000810,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,-0.0417825959749826,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000701,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.1401551313260413,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000377,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,-0.1317044895028093,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000861,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.2425781895613835,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0001332,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.2372689945063895,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0001372,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.1373589985218996,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000149,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.0563852563092972,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0001301,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.6712584577197273,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000035,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.5546702483862386,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000011,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.2296221871090673,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0001003,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.7021989697910307,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000670,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.4482696306575463,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000676,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.2719756152592969,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000290,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.3332343015235128,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000170,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.7896715276265477,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000179,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.093030669194513,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000189,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.0586478936890975,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,PAE,SYN0001283,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.2892902138359566,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,PAE,SYN0000708,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.6016477495372211,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,PAE,SYN0001426,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.7624368211849551,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,PAE,SYN0000401,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.4028343532598604,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,PAE,SYN0000909,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.1438682899157452,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,PAE,SYN0000471,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.336414480102757,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,PAE,SYN0000719,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.6408832752834522,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,PAE,SYN0001123,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,-0.1837418656587673,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,PAE,SYN0001203,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.4754899807774251,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,PAE,SYN0001193,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.2062972296993001,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000623,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.6333333333333333,,,,,24.94810817079993,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000890,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.6333333333333333,,,,,4.139885860975238,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000740,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.6333333333333333,,,,,18.921891510693825,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000488,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.6333333333333333,,,,,7.149657045803898,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000233,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.6333333333333333,,,,,6.676659780426738,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000499,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.6333333333333333,,,,,6.291025607109316,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000143,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.6333333333333333,,,,,30.65162374695981,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000678,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.6333333333333333,,,,,23.24118263623592,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000717,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.6333333333333333,,,,,13.176632390042837,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000784,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.6333333333333333,,,,,10.866373221505569,1
