policy,round,oracle_type,accession,allocation_policy,ranking_policy,ranking_base,candidate_pool_basis_used,alpha_used,K_used,selected_by,predicted_prob,uncertainty_norm,novelty,novelty_norm,composite_score,revealed_value,revealed_label
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000385,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,-0.1994216840387952,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000388,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,-0.2397829931747936,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000449,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.1519457095769657,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000467,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.5727584979674314,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000486,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.8900448074926989,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000043,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,55.42353451188279,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000088,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,10.682304633797994,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000094,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,13.748997920264346,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000097,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,15.558648271570174,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000111,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,8.948903823395026,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000135,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,7.290537215190456,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000150,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,8.381156522535559,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000170,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,6.727030472475544,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000180,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,4.852278045464393,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000183,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,10.817936816971727,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000199,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,24.141191841361348,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000216,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,16.598723518603467,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000219,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,6.575146341009438,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000222,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,7.331033296431473,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000239,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,2.778285448713916,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000254,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,9.20122641349812,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000288,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,11.432297064866862,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000390,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,6.003905637904776,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000440,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,3.284888054458846,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,MSA,SYN0000492,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,7.041900646398447,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000154,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.6152580464518723,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000265,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.3720093974469948,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000323,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.8502692568170789,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000138,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.5555225989964648,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000365,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.7194284842294822,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000374,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.0552915774782519,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000193,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,-0.0209979885125628,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000329,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.5446921514198889,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000150,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.5878995986454609,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000104,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,-0.1263103314895236,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000442,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.2549078295741639,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000287,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.5752401652833994,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000302,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.9065234620401844,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000050,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.0594498905594749,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000448,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,-0.0021496975428118,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000168,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.397567921393072,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000032,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.294387276213867,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000005,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.3640530137660723,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000109,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.4181204436556616,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,1,PAE,SYN0000011,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.7576850084314964,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000110,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.1370293782072464,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000149,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.0233440087855798,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000055,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.5782610287760065,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000290,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.6845423715561775,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000170,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.6666112187911766,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000179,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.0292036151003499,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000189,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.4020280131414838,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000455,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.2538362049772842,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000336,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.2521504880492791,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000022,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.2872767158224301,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000215,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.971805508686942,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000213,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.1629258937343568,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000407,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.3666678371101911,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000211,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,-0.0569326378470159,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000007,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.1439952077221475,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000422,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.6390216624897483,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000063,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.1750309062035305,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000242,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.2865956352023445,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000356,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.559021219515741,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,2,PAE,SYN0000468,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.0,,,,,0.3420573064779074,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000241,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.85,,,,,26.96777820211489,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000488,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.85,,,,,14.869910524863055,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000233,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.85,,,,,23.255044613699585,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000143,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.85,,,,,16.675542375666538,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000100,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.85,,,,,18.63171992621165,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000032,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.85,,,,,9.12993376377428,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000229,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.85,,,,,45.866888158443565,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000302,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.85,,,,,12.803689960650306,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000173,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.85,,,,,12.241248397972988,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000074,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.85,,,,,5.30497696663219,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000468,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.85,,,,,37.59324085174244,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000154,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.85,,,,,39.94230673929803,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000042,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.85,,,,,28.301299399760456,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000197,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.85,,,,,11.765729804142612,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000002,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.85,,,,,6.548291491703263,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000425,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.85,,,,,23.235305898056115,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000155,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.85,,,,,4.461810906130804,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000447,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.85,,,,,8.945717938753676,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000090,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.85,,,,,22.19654167794209,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,3,MSA,SYN0000495,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,random_hash,0.85,,,,,26.585863967846414,0
